code,regency_code,province_code,name
610621,6106,61,Pengkadan
610622,6106,61,Suhaid
610623,6106,61,"Puring Kencana"
610701,6107,61,"Sungai Raya"
610702,6107,61,Samalantan
610703,6107,61,Ledo
610704,6107,61,Bengkayang
610705,6107,61,Seluas
610706,6107,61,"Sanggau Ledo"
610707,6107,61,"Jagoi Babang"
610708,6107,61,Monterado
610709,6107,61,Teriak
610710,6107,61,"Suti Semarang"
610711,6107,61,Capkala
610712,6107,61,Siding
610713,6107,61,Lumar
610714,6107,61,"Sungai Betung"
610715,6107,61,"Sungai Raya Kepulauan"
610716,6107,61,"Lembah Bawang"
610717,6107,61,"Tujuh Belas"
610801,6108,61,Ngabang
610802,6108,61,"Mempawah Hulu"
610803,6108,61,Menjalin
610804,6108,61,Mandor
610805,6108,61,"Air Besar"
610806,6108,61,Menyuke
610807,6108,61,"Sengah Temila"
610808,6108,61,Meranti
610809,6108,61,"Kuala Behe"
610810,6108,61,Sebangki
610811,6108,61,Jelimpo
610812,6108,61,"Banyuke Hulu"
610813,6108,61,Sompak
610901,6109,61,"Sekadau Hilir"
610902,6109,61,"Sekadau Hulu"
610903,6109,61,"Nanga Taman"
610904,6109,61,"Nanga Mahap"
610905,6109,61,"Belitang Hilir"
610906,6109,61,"Belitang Hulu"
610907,6109,61,Belitang
611001,6110,61,Belimbing
611002,6110,61,"Nanga Pinoh"
611003,6110,61,"Ella Hilir"
611004,6110,61,Menukung
611005,6110,61,Sayan
611006,6110,61,"Tanah Pinoh"
611007,6110,61,Sokan
611008,6110,61,"Pinoh Utara"
611009,6110,61,"Pinoh Selatan"
611010,6110,61,"Belimbing Hulu"
611011,6110,61,"Tanah Pinoh Barat"
611101,6111,61,Sukadana
611102,6111,61,"Simpang Hilir"
611103,6111,61,"Teluk Batang"
611104,6111,61,"Pulau Maya"
611105,6111,61,Seponti
611106,6111,61,"Kepulauan Karimata"
611201,6112,61,"Sungai Raya"
611202,6112,61,"Kuala Mandor B"
611203,6112,61,"Sungai Ambawang"
611204,6112,61,Terentang
611205,6112,61,"Batu Ampar"
611206,6112,61,Kubu
611207,6112,61,"Rasau Jaya"
611208,6112,61,"Teluk Pakedai"
611209,6112,61,"Sungai Kakap"
617101,6171,61,"Pontianak Selatan"
617102,6171,61,"Pontianak Timur"
617103,6171,61,"Pontianak Barat"
617104,6171,61,"Pontianak Utara"
617105,6171,61,"Pontianak Kota"
617106,6171,61,"Pontianak Tenggara"
617201,6172,61,"Singkawang Tengah"
617202,6172,61,"Singkawang Barat"
617203,6172,61,"Singkawang Timur"
617204,6172,61,"Singkawang Utara"
617205,6172,61,"Singkawang Selatan"
