code,regency_code,province_code,name,latitude,longitude,coordinates
360423,3604,36,Cikeusal,,,null
360430,3604,36,Anyar,,,null
360303,3603,36,Tigaraksa,,,null
360333,3603,36,"Mekar Baru",,,null
360416,3604,36,Kibin,,,null
360435,3604,36,"Lebak Wangi",,,null
367206,3672,36,Gerogol,,,null
367407,3674,36,Setu,,,null
360127,3601,36,Cibitung,,,null
360203,3602,36,Bayah,,,null
360207,3602,36,Bojongmanik,,,null
360320,3603,36,Legok,,,null
367108,3671,36,Periuk,,,null
360123,3601,36,Cisata,,,null
360323,3603,36,Cisauk,,,null
360432,3604,36,Mancak,,,null
360116,3601,36,Jiput,,,null
360119,3601,36,Kaduhejo,,,null
360130,3601,36,Mekarjaya,,,null
360313,3603,36,Teluknaga,,,null
360408,3604,36,"Pulo Ampel",,,null
360426,3604,36,Jawilan,,,null
360433,3604,36,"Gunung Sari",,,null
367110,3671,36,Neglasari,,,null
360104,3601,36,Cikeusik,,,null
360132,3601,36,Pulosari,,,null
360224,3602,36,Kalanganyar,,,null
360331,3603,36,Solear,,,null
360111,3601,36,Picung,,,null
367205,3672,36,Jombang,,,null
360107,3601,36,Angsana,,,null
360128,3601,36,Carita,,,null
360134,3601,36,Majasari,,,null
360215,3602,36,Warunggunung,,,null
360217,3602,36,Cikulur,,,null
360419,3604,36,Petir,,,null
367111,3671,36,Pinang,,,null
360204,3602,36,Cipanas,,,null
360328,3603,36,"Kelapa Dua",,,null
360409,3604,36,Ciruas,,,null
367103,3671,36,Batuceper,,,null
367201,3672,36,Cibeber,,,null
360103,3601,36,Cibaliung,,,null
360118,3601,36,Cimanuk,,,null
360210,3602,36,Cileles,,,null
360318,3603,36,Cikupa,,,null
367107,3671,36,Karawaci,,,null
367112,3671,36,"Karang Tengah",,,null
360129,3601,36,Sukaresmi,,,null
360214,3602,36,Rangkasbitung,,,null
360302,3603,36,Jayanti,,,null
360309,3603,36,Kemiri,,,null
360412,3604,36,Pontang,,,null
367404,3674,36,Ciputat,,,null
360101,3601,36,Sumur,,,null
360122,3601,36,Cadasari,,,null
360219,3602,36,Cibeber,,,null
360226,3602,36,Cihara,,,null
360406,3604,36,Waringinkurung,,,null
367304,3673,36,Curug,,,null
